job_key,date_key,technician_key,service_key,customer_key,status,first_time_fix,duration_min,revenue,cost
1921,20260427,2,7,196,Completed,1,180,561.64,334.55
1922,20260427,10,7,83,Completed,1,210,483.37,286.59
1923,20260427,12,4,121,Completed,1,176,7091.15,4666.67
1924,20260427,9,1,224,Completed,1,99,137.64,67.0
1925,20260427,3,2,321,Completed,1,141,379.16,183.64
1926,20260427,9,7,349,Completed,1,173,574.04,389.32
1927,20260428,5,6,6,Completed,1,208,252.06,122.28
1928,20260428,7,5,186,Scheduled,0,35,0.0,0.0
1929,20260428,8,3,188,Completed,1,194,399.07,246.19
1930,20260428,8,7,124,Completed,0,128,465.32,286.5
1931,20260428,12,7,354,Completed,1,151,545.43,331.87
1932,20260428,3,5,175,Completed,1,56,435.6,244.46
1933,20260428,1,3,234,Completed,1,145,376.74,239.75
1934,20260428,14,7,36,Completed,1,202,460.15,281.25
1935,20260428,8,2,386,Scheduled,0,226,0.0,0.0
1936,20260428,9,7,102,Scheduled,0,178,0.0,0.0
1937,20260428,16,6,279,Completed,1,164,251.14,121.94
1938,20260428,3,3,360,Completed,1,210,338.49,171.0
1939,20260428,10,3,34,Completed,1,191,310.46,153.34
1940,20260428,9,7,189,Completed,1,148,550.86,255.27
1941,20260428,6,4,216,Completed,1,225,6403.68,2961.48
1942,20260429,7,6,372,Canceled,0,139,0.0,0.0
1943,20260429,10,6,50,Completed,1,179,237.53,119.97
1944,20260429,12,3,64,Completed,1,154,360.02,239.7
1945,20260429,12,7,125,Completed,1,188,470.84,220.05
1946,20260429,14,4,224,Completed,0,211,7118.6,4653.73
1947,20260429,8,2,250,Scheduled,0,152,0.0,0.0
1948,20260429,1,3,338,Scheduled,0,152,0.0,0.0
1949,20260429,5,6,206,Completed,1,195,265.85,167.77
1950,20260429,6,3,350,Scheduled,0,200,0.0,0.0
1951,20260429,12,5,272,Completed,1,107,412.86,264.2
1952,20260429,5,4,160,Scheduled,0,254,0.0,0.0
1953,20260429,16,5,256,Completed,0,146,484.32,303.72
1954,20260430,2,4,191,Completed,1,170,5677.38,3196.27
1955,20260430,15,1,38,Completed,1,135,154.66,89.45
1956,20260430,10,6,347,Completed,1,180,278.3,137.75
1957,20260430,9,4,389,Completed,1,161,7007.91,3818.77
1958,20260430,13,6,224,Scheduled,0,141,0.0,0.0
1959,20260430,11,4,135,Completed,1,163,6825.23,4344.13
1960,20260430,2,5,44,Completed,1,141,461.87,261.61
1961,20260430,6,7,372,Completed,1,162,437.5,293.84
1962,20260430,2,4,174,Completed,1,121,5750.45,3485.11
1963,20260430,11,1,213,Canceled,0,100,0.0,0.0
1964,20260430,15,2,218,Scheduled,0,167,0.0,0.0
1965,20260430,10,2,168,Completed,1,195,378.86,174.81
1966,20260430,16,6,114,Completed,1,140,242.64,152.11
1967,20260430,15,3,143,Completed,1,206,369.18,206.68
1968,20260501,1,3,302,Completed,0,187,312.4,209.95
1969,20260501,14,3,222,Completed,0,153,356.71,204.72
1970,20260501,3,7,177,Canceled,0,190,0.0,0.0
1971,20260501,4,3,39,Completed,1,201,321.08,211.58
1972,20260501,4,6,195,Completed,1,169,269.69,177.91
1973,20260501,12,1,279,Completed,1,134,156.44,74.87
1974,20260501,16,5,341,Completed,1,117,389.94,259.49
1975,20260501,8,5,334,Completed,0,105,376.71,210.01
1976,20260501,9,2,234,Completed,0,216,309.38,208.23
1977,20260501,3,7,156,Completed,1,169,452.12,277.51
1978,20260501,1,2,334,Completed,0,198,305.3,175.25
1979,20260501,7,3,297,Completed,1,163,379.98,200.99
1980,20260501,6,5,71,Completed,1,162,485.87,328.03
1981,20260501,2,7,335,Completed,1,174,458.69,274.47
1982,20260502,8,7,16,Completed,0,177,460.66,275.99
1983,20260502,7,2,379,Completed,1,138,370.91,200.03
1984,20260503,2,1,13,Completed,1,56,173.45,82.33
1985,20260503,6,5,310,Completed,1,70,416.95,264.84
1986,20260503,7,2,9,Completed,1,194,305.48,204.19
1987,20260503,13,1,298,Completed,1,87,139.55,89.83
1988,20260503,8,7,200,Completed,0,139,494.69,252.72
1989,20260504,13,7,354,Completed,0,223,469.8,268.06
1990,20260504,15,6,290,Completed,0,169,263.26,134.78
1991,20260504,13,1,14,Completed,1,119,172.06,107.26
1992,20260504,11,6,87,Completed,1,168,242.87,125.0
1993,20260504,4,2,22,Completed,1,209,369.58,166.59
1994,20260504,14,3,149,Completed,1,219,349.06,169.61
1995,20260504,6,6,279,Completed,0,177,248.76,142.53
1996,20260504,2,2,341,Completed,1,226,325.69,203.19
1997,20260504,8,4,29,Completed,1,244,7234.95,3608.04
1998,20260504,15,4,227,Completed,0,209,6637.67,3065.48
1999,20260504,7,5,57,Canceled,0,170,0.0,0.0
2000,20260504,7,3,227,Completed,1,164,316.59,213.35
2001,20260504,14,2,285,Completed,1,247,303.66,141.65
2002,20260505,12,4,148,Scheduled,0,179,0.0,0.0
2003,20260505,13,1,89,Scheduled,0,148,0.0,0.0
2004,20260505,3,5,380,Completed,1,68,431.4,277.83
2005,20260505,13,7,156,Completed,1,147,458.54,258.47
2006,20260505,7,1,283,Completed,1,164,148.24,91.44
2007,20260505,11,2,51,Completed,0,168,347.9,213.0
2008,20260505,7,4,363,Completed,1,154,6451.36,4333.38
2009,20260505,9,2,385,Completed,1,177,339.09,183.0
2010,20260505,11,1,156,Completed,1,82,135.86,80.82
2011,20260505,13,1,341,Completed,1,142,155.49,90.96
2012,20260505,10,2,100,Completed,1,136,345.12,198.45
2013,20260505,13,2,226,Scheduled,0,103,0.0,0.0
2014,20260505,16,2,35,Scheduled,0,118,0.0,0.0
2015,20260505,6,4,169,Canceled,0,158,0.0,0.0
2016,20260506,4,5,335,Completed,1,150,485.32,276.38
2017,20260506,5,1,126,Canceled,0,138,0.0,0.0
2018,20260506,2,4,313,Completed,1,195,7271.52,4565.98
2019,20260506,5,1,29,Completed,1,134,155.39,82.46
2020,20260506,2,2,274,Completed,1,136,359.82,231.35
2021,20260506,6,6,217,Scheduled,0,184,0.0,0.0
2022,20260506,6,5,263,Completed,1,115,443.3,291.75
2023,20260506,12,2,367,Completed,1,192,381.22,243.79
2024,20260506,15,1,107,Completed,1,187,168.57,91.26
2025,20260506,3,5,346,Completed,0,137,383.46,177.93
2026,20260506,4,6,183,Completed,1,174,294.8,200.02
2027,20260506,5,2,16,Canceled,0,149,0.0,0.0
2028,20260506,9,7,350,Completed,0,191,463.51,216.79
2029,20260506,1,2,400,Completed,1,196,303.17,178.44
2030,20260506,10,4,191,Completed,0,224,7231.73,3711.18
2031,20260507,5,1,294,Completed,1,81,157.3,93.05
2032,20260507,8,6,266,Canceled,0,197,0.0,0.0
2033,20260507,12,4,119,Completed,1,206,5715.91,2875.23
2034,20260507,8,2,360,Completed,1,93,349.1,203.87
2035,20260507,7,4,295,Scheduled,0,107,0.0,0.0
2036,20260507,8,5,84,Canceled,0,110,0.0,0.0
2037,20260507,8,7,146,Completed,1,153,471.44,306.71
2038,20260507,7,5,257,Canceled,0,129,0.0,0.0
2039,20260507,6,5,196,Completed,1,98,419.92,215.73
2040,20260507,1,2,71,Completed,1,248,325.82,180.31
2041,20260507,5,3,161,Completed,0,163,383.63,204.57
2042,20260507,7,4,186,Completed,1,228,5930.74,3761.85
2043,20260507,8,3,49,Completed,1,213,368.71,215.68
2044,20260508,11,3,160,Completed,1,139,337.77,210.1
2045,20260508,14,1,351,Completed,1,147,160.13,87.03
2046,20260508,1,2,172,Completed,1,219,381.11,258.46
2047,20260508,15,3,76,Completed,1,144,340.19,193.93
2048,20260508,15,6,173,Completed,0,169,254.31,164.37
2049,20260508,2,1,280,Completed,1,85,167.64,105.47
2050,20260508,14,3,117,Completed,1,147,339.55,176.13
2051,20260508,6,3,90,Completed,1,131,407.04,230.25
2052,20260508,5,3,209,Scheduled,0,189,0.0,0.0
2053,20260508,15,2,146,Scheduled,0,267,0.0,0.0
2054,20260508,16,3,384,Completed,0,118,345.9,214.06
2055,20260508,2,6,356,Canceled,0,210,0.0,0.0
2056,20260509,16,5,71,Completed,1,89,372.34,239.41
2057,20260509,3,1,315,Completed,1,92,147.1,79.92
2058,20260509,2,6,188,Completed,1,201,283.88,147.24
2059,20260510,13,5,120,Canceled,0,76,0.0,0.0
2060,20260510,8,4,192,Completed,0,111,6257.01,2963.63
2061,20260510,15,5,248,Completed,1,146,392.17,226.92
2062,20260511,16,7,161,Scheduled,0,136,0.0,0.0
2063,20260511,2,7,206,Completed,1,183,516.6,274.21
2064,20260511,8,5,322,Completed,0,85,442.03,239.24
2065,20260511,13,1,56,Completed,0,68,165.67,86.92
2066,20260511,14,6,288,Completed,1,198,288.32,194.03
2067,20260511,12,5,247,Completed,1,99,403.39,235.56
2068,20260511,6,5,234,Completed,1,66,431.75,207.18
2069,20260511,9,4,383,Scheduled,0,142,0.0,0.0
2070,20260511,11,2,86,Completed,0,129,304.57,195.95
2071,20260511,4,4,286,Completed,1,122,6266.68,3066.67
2072,20260511,2,3,142,Completed,1,188,373.18,225.72
2073,20260511,16,1,11,Canceled,0,125,0.0,0.0
2074,20260511,4,3,260,Scheduled,0,159,0.0,0.0
2075,20260511,14,1,146,Completed,1,120,147.3,78.06
2076,20260512,10,4,11,Completed,1,215,6304.03,4196.95
2077,20260512,9,3,118,Completed,1,171,310.43,141.82
2078,20260512,3,3,395,Completed,1,234,387.35,215.14
2079,20260512,14,6,382,Completed,0,150,275.2,126.96
2080,20260512,7,6,225,Completed,0,198,262.38,140.32
2081,20260512,11,5,201,Completed,1,109,410.75,259.73
2082,20260512,2,2,147,Completed,1,114,356.06,218.25
2083,20260512,8,3,6,Completed,1,108,334.63,190.79
2084,20260512,2,7,19,Completed,0,189,443.38,236.54
2085,20260512,3,3,246,Completed,1,178,335.5,188.34
2086,20260512,10,4,79,Canceled,0,163,0.0,0.0
2087,20260512,16,2,245,Completed,1,162,307.85,157.55
2088,20260512,3,3,297,Completed,1,192,379.68,230.92
2089,20260512,9,4,300,Completed,1,183,5937.11,3089.65
2090,20260513,10,6,218,Completed,1,223,281.51,132.75
2091,20260513,7,1,350,Completed,1,129,150.86,99.58
2092,20260513,8,4,304,Scheduled,0,156,0.0,0.0
2093,20260513,3,6,383,Completed,0,162,301.31,166.76
2094,20260513,5,7,220,Completed,1,216,527.45,357.07
2095,20260513,13,5,80,Scheduled,0,86,0.0,0.0
2096,20260513,2,1,280,Scheduled,0,113,0.0,0.0
2097,20260513,2,7,57,Completed,0,185,495.9,232.82
2098,20260513,15,2,125,Completed,1,206,322.75,210.92
2099,20260513,11,2,105,Canceled,0,165,0.0,0.0
2100,20260514,5,1,255,Completed,0,160,168.03,112.77
2101,20260514,2,7,4,Completed,1,145,568.33,383.08
2102,20260514,6,5,261,Completed,1,114,387.76,197.79
2103,20260514,4,4,290,Completed,1,141,7013.38,3608.08
2104,20260514,13,4,120,Completed,1,196,6648.04,3522.82
2105,20260514,10,1,390,Completed,0,111,138.64,79.24
2106,20260514,8,4,316,Completed,1,131,6263.11,4091.53
2107,20260514,10,5,246,Completed,1,158,489.96,248.04
2108,20260514,9,7,345,Completed,0,197,505.98,336.67
2109,20260515,16,7,14,Scheduled,0,176,0.0,0.0
2110,20260515,6,4,87,Canceled,0,152,0.0,0.0
2111,20260515,2,2,266,Completed,1,200,318.29,205.64
2112,20260515,16,6,155,Completed,1,196,286.5,158.17
2113,20260515,3,1,371,Canceled,0,76,0.0,0.0
2114,20260515,13,5,218,Completed,1,121,396.74,252.57
2115,20260515,6,5,144,Scheduled,0,115,0.0,0.0
2116,20260515,13,1,233,Completed,1,108,178.41,112.04
2117,20260515,11,7,115,Scheduled,0,104,0.0,0.0
2118,20260515,2,6,324,Completed,1,190,257.59,150.29
2119,20260515,8,7,268,Completed,0,178,494.81,277.84
2120,20260515,1,2,287,Completed,1,204,355.65,205.9
2121,20260515,4,2,158,Completed,1,200,363.62,173.11
2122,20260515,14,2,52,Completed,1,108,326.01,179.6
2123,20260515,10,1,313,Canceled,0,79,0.0,0.0
2124,20260515,3,5,152,Completed,1,86,461.31,242.53
2125,20260516,4,7,182,Completed,1,184,562.28,342.6
2126,20260516,8,3,99,Completed,1,207,325.22,171.56
2127,20260516,14,7,373,Completed,1,150,468.38,283.18
2128,20260516,5,2,29,Completed,1,115,382.21,193.0
2129,20260516,3,4,298,Completed,0,186,6527.58,3193.61
2130,20260516,11,6,341,Completed,1,187,249.16,114.47
2131,20260517,15,7,353,Scheduled,0,213,0.0,0.0
2132,20260517,5,6,25,Scheduled,0,134,0.0,0.0
2133,20260517,14,3,372,Completed,1,173,359.76,162.44
2134,20260517,6,3,303,Completed,1,182,331.01,211.53
2135,20260517,9,2,158,Scheduled,0,154,0.0,0.0
2136,20260518,11,3,282,Completed,0,178,331.59,188.69
2137,20260518,2,3,220,Completed,0,157,371.5,232.97
2138,20260518,2,3,384,Completed,1,158,308.57,146.66
2139,20260518,13,2,118,Completed,0,179,303.72,164.27
2140,20260518,9,4,162,Completed,1,184,5989.27,3576.79
2141,20260518,5,2,116,Completed,1,216,294.1,166.56
2142,20260518,15,6,337,Completed,0,244,262.92,165.83
2143,20260518,16,2,330,Completed,0,177,357.38,198.53
2144,20260518,3,2,148,Completed,0,217,347.28,179.95
2145,20260518,6,3,355,Completed,0,141,407.82,253.52
2146,20260518,11,7,39,Completed,1,135,499.21,252.61
2147,20260518,5,2,67,Completed,0,227,366.65,213.3
2148,20260518,12,4,359,Completed,1,265,6364.0,3160.63
2149,20260519,15,6,223,Completed,0,138,294.45,144.64
2150,20260519,16,1,326,Scheduled,0,79,0.0,0.0
2151,20260519,16,1,384,Completed,1,87,148.41,88.86
2152,20260519,1,1,49,Completed,1,99,174.85,113.67
2153,20260519,1,4,259,Completed,1,234,7153.25,3805.17
2154,20260519,13,3,311,Completed,1,242,394.1,209.27
2155,20260519,1,7,176,Completed,1,282,484.15,265.53
2156,20260519,16,4,316,Completed,1,210,6732.6,3953.85
2157,20260519,8,3,153,Completed,1,172,376.43,169.52
2158,20260519,12,1,101,Canceled,0,114,0.0,0.0
2159,20260519,16,4,388,Completed,0,105,6800.72,4230.96
2160,20260519,16,6,381,Completed,0,197,299.92,164.68
2161,20260519,8,4,202,Completed,1,128,5996.33,2925.1
2162,20260519,4,1,222,Completed,1,122,141.53,89.74
2163,20260519,1,6,360,Completed,1,148,308.91,201.36
2164,20260520,4,3,132,Completed,1,159,396.13,196.97
2165,20260520,12,7,22,Completed,0,197,501.25,246.83
2166,20260520,10,7,124,Completed,0,186,458.49,273.65
2167,20260520,14,3,267,Completed,1,135,379.47,187.92
2168,20260520,1,1,63,Completed,1,46,155.7,101.06
2169,20260520,2,4,314,Completed,0,195,7218.39,4435.44
2170,20260520,15,2,179,Completed,0,208,311.19,193.11
2171,20260520,10,1,318,Completed,1,130,160.44,98.27
2172,20260520,16,1,370,Completed,0,58,151.34,87.71
2173,20260520,14,1,174,Completed,1,143,172.72,114.02
2174,20260520,7,1,312,Completed,1,110,162.57,109.27
2175,20260520,16,4,155,Completed,0,107,7199.36,3269.56
2176,20260521,13,2,166,Scheduled,0,224,0.0,0.0
2177,20260521,10,2,250,Completed,1,134,354.4,205.95
2178,20260521,15,3,296,Completed,0,198,313.35,165.24
2179,20260521,14,3,230,Completed,1,156,374.41,239.96
2180,20260521,10,5,78,Completed,1,131,489.26,275.48
2181,20260521,10,2,238,Completed,1,201,342.75,156.54
2182,20260521,2,3,311,Completed,0,235,337.09,155.18
2183,20260521,4,3,206,Completed,1,226,347.98,229.46
2184,20260521,15,5,133,Completed,0,58,422.75,233.38
2185,20260521,10,1,114,Completed,0,134,161.21,105.95
2186,20260521,9,7,226,Completed,0,162,459.15,284.45
2187,20260522,14,1,140,Canceled,0,92,0.0,0.0
2188,20260522,5,6,85,Completed,1,195,274.94,155.69
2189,20260522,7,6,96,Completed,1,238,248.67,136.41
2190,20260522,1,6,135,Completed,0,195,289.63,136.88
2191,20260522,13,2,184,Completed,0,115,289.96,157.42
2192,20260522,6,2,277,Completed,1,227,379.48,218.18
2193,20260522,15,3,191,Completed,1,165,407.95,209.5
2194,20260522,2,6,153,Canceled,0,218,0.0,0.0
2195,20260522,3,1,328,Completed,0,147,145.69,66.71
2196,20260522,11,1,235,Completed,0,138,142.88,79.75
2197,20260522,10,4,152,Completed,1,184,6812.56,3191.72
2198,20260522,2,1,41,Completed,1,60,146.22,71.59
2199,20260523,9,3,358,Completed,0,231,360.14,227.27
2200,20260523,15,5,194,Canceled,0,140,0.0,0.0
2201,20260523,11,7,165,Canceled,0,240,0.0,0.0
2202,20260524,6,5,126,Completed,0,72,440.69,280.74
2203,20260524,15,7,225,Completed,1,162,514.65,311.98
2204,20260524,2,1,379,Scheduled,0,61,0.0,0.0
2205,20260524,15,5,138,Completed,1,138,459.6,296.0
2206,20260524,1,1,259,Completed,1,143,156.0,88.83
2207,20260525,9,1,212,Canceled,0,128,0.0,0.0
2208,20260525,7,1,154,Completed,1,98,146.66,96.94
2209,20260525,6,3,65,Completed,1,200,380.0,227.91
2210,20260525,1,3,363,Completed,0,228,372.05,220.75
2211,20260525,1,1,334,Completed,1,99,172.12,115.29
2212,20260525,6,2,191,Completed,1,184,288.54,177.29
2213,20260525,2,3,112,Completed,0,167,355.01,237.36
2214,20260525,5,6,124,Completed,0,59,248.46,124.48
2215,20260525,1,3,54,Completed,1,217,391.31,182.17
2216,20260525,9,1,271,Completed,0,138,161.12,98.89
2217,20260525,15,1,260,Completed,1,147,140.62,78.09
2218,20260526,14,7,371,Completed,1,182,469.88,304.45
2219,20260526,10,5,398,Completed,1,67,458.49,273.08
2220,20260526,10,5,168,Completed,1,89,387.02,187.17
2221,20260526,3,2,67,Scheduled,0,212,0.0,0.0
2222,20260526,7,3,239,Completed,0,190,313.86,187.5
2223,20260526,10,4,34,Scheduled,0,147,0.0,0.0
2224,20260526,4,4,136,Completed,0,197,6187.65,4166.48
2225,20260526,5,5,387,Completed,1,105,414.92,260.39
2226,20260526,4,1,84,Completed,1,82,154.39,101.43
2227,20260526,6,5,245,Scheduled,0,106,0.0,0.0
2228,20260526,5,5,186,Completed,1,109,409.46,205.94
2229,20260526,6,4,368,Completed,0,225,5729.48,3591.38
2230,20260527,9,7,273,Canceled,0,165,0.0,0.0
2231,20260527,14,2,258,Completed,1,182,296.92,134.54
2232,20260527,6,3,197,Completed,1,160,401.29,215.67
2233,20260527,14,5,107,Completed,1,143,439.41,255.94
2234,20260527,5,5,82,Completed,1,40,464.11,272.12
2235,20260527,4,4,285,Completed,0,201,6773.45,4557.26
2236,20260527,14,3,152,Completed,1,224,407.38,250.88
2237,20260527,16,4,257,Completed,1,267,6962.06,3920.06
2238,20260527,13,4,137,Completed,1,227,6828.71,4486.7
2239,20260527,2,7,203,Canceled,0,152,0.0,0.0
2240,20260527,2,5,14,Scheduled,0,51,0.0,0.0
2241,20260527,8,2,29,Completed,1,204,292.34,153.57
2242,20260528,12,5,60,Completed,1,102,420.96,243.86
2243,20260528,9,1,57,Completed,1,143,162.87,89.01
2244,20260528,8,5,360,Completed,0,76,426.92,257.82
2245,20260528,13,7,326,Completed,1,217,451.22,222.67
2246,20260528,6,7,57,Completed,1,146,522.86,317.58
2247,20260528,16,6,155,Completed,1,151,247.92,124.22
2248,20260528,1,3,146,Scheduled,0,147,0.0,0.0
2249,20260528,12,7,220,Completed,1,265,504.32,243.26
2250,20260528,16,6,144,Completed,0,157,267.73,157.42
2251,20260528,8,1,211,Completed,0,107,152.75,95.25
2252,20260529,15,1,135,Completed,1,86,168.07,86.78
2253,20260529,1,7,215,Completed,1,134,473.35,299.54
2254,20260529,15,3,155,Completed,1,169,339.26,171.33
2255,20260529,15,2,168,Completed,1,150,293.58,143.83
2256,20260529,8,2,177,Scheduled,0,186,0.0,0.0
2257,20260529,3,1,85,Completed,1,147,152.3,94.57
2258,20260529,6,4,371,Scheduled,0,199,0.0,0.0
2259,20260529,7,2,184,Completed,1,230,335.26,168.14
2260,20260529,6,7,399,Canceled,0,176,0.0,0.0
2261,20260529,6,1,129,Completed,1,176,152.29,91.44
2262,20260530,9,1,391,Completed,0,141,135.58,89.45
2263,20260530,6,4,219,Completed,1,202,6483.77,2980.05
2264,20260530,8,2,212,Scheduled,0,114,0.0,0.0
2265,20260530,7,5,331,Completed,0,116,436.06,199.86
2266,20260530,10,2,30,Completed,0,174,321.33,161.75
2267,20260531,3,3,385,Completed,0,196,366.27,222.83
2268,20260531,5,2,390,Scheduled,0,173,0.0,0.0
2269,20260531,3,4,186,Completed,1,136,6245.77,3955.85
2270,20260531,16,1,370,Completed,0,160,163.13,106.54
2271,20260531,10,7,181,Scheduled,0,201,0.0,0.0
2272,20260531,4,6,76,Completed,0,100,269.34,157.34
2273,20260531,7,6,132,Canceled,0,142,0.0,0.0
2274,20260531,3,2,261,Completed,1,169,306.09,205.67
